"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"KSTCEUS","201101","0.24","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201102","0.576","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201103","0.34","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201104","0.105","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201105","0.003","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201106","0.054","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201107","0.115","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201108","0.07","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201109","0.095","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201110","0.026","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201111","0.072","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201112","0.156","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201113","1.854","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201201","0.071","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201202","0.325","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201203","0.088","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201204","0.025","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201205","0.103","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201206","0.024","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201207","0.002","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201208","0.004","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201209","0.055","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201210","0.038","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201211","0.04","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201212","0.028","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201213","0.801","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201301","0.14","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201302","0.026","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201303","0.193","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201304","0.059","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201305","0.015","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201306","0.01","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201307","0.013","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201308","0.01","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201309","0.049","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201310","0.018","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201311","0.004","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201312","0.249","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201313","0.787","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201401","0.237","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201402","0.058","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201403","0.03","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201404","0.024","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201405","0.025","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201406","0.02","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201407","0.151","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201408","0.018","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201409","0.229","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201410","0.207","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201411","0.078","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201412","0.285","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201413","1.363","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201501","0.032","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201502","0.103","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201503","0.144","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201504","0.008","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201505","0.262","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201506","0.005","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201507","0.011","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201508","0.02","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201509","0.008","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201510","0.037","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201511","0.016","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201512","0.32","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201513","0.967","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201601","0.025","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201602","0.027","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201603","0.134","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201604","0.042","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201605","0.101","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201606","0.127","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201607","0.137","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201608","0.009","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201609","0.172","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201610","0.244","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201611","0.025","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201612","0.273","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201613","1.317","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201701","0.306","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201702","0.1","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201703","0.03","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201704","0.03","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201705","0.037","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201706","0.019","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201707","0.007","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201708","0.012","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201709","0.175","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201710","0.017","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201711","0.041","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201712","0.011","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201713","0.784","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201801","0.449","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201802","0.034","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201803","0.076","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201804","0.037","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201805","0.098","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201806","0.021","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201807","0.029","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201808","0.028","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201809","0.005","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201810","0.013","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201811","0.016","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201812","0.012","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201813","0.82","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201901","0.334","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201902","0.198","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201903","0.006","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201904","0.021","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201905","0.018","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201906","0.01","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201907","0.011","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201908","0.001","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201909","0.07","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201910","0.028","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201911","0.152","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201912","0.178","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201913","1.026","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202001","0.317","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202002","0.347","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202003","0.066","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202004","0.031","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202005","0.002","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202006","0.012","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202007","0.001","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202008","0.12","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202009","0.094","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202010","0.033","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202011","0.013","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202012","0.103","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202013","1.138","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202101","0.113","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202102","0.37","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202103","0.03","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202104","0.096","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202105","0.01","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202106","0.003","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","202107","0.015","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197301","1.037","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197302","1.025","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197303","1.105","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197304","0.979","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197305","1.156","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197306","1.006","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197307","1.22","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197308","1.187","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197309","1.04","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197310","1.28","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197311","1.135","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197312","1.121","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197313","13.29","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197401","1.175","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197402","0.979","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197403","1.104","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197404","1.055","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197405","1.17","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197406","0.919","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197407","1.122","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197408","1.014","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197409","1.094","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197410","1.126","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197411","0.978","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197412","0.992","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197413","12.728","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197501","1.018","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197502","0.716","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197503","0.73","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197504","0.968","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197505","0.946","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197506","1.005","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197507","0.953","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197508","1.035","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197509","0.998","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197510","1.091","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197511","0.832","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197512","0.977","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197513","11.268","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197601","0.853","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197602","0.914","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197603","1.193","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197604","1.064","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197605","1.016","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197606","1.123","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197607","1.154","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197608","1.012","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197609","1.098","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197610","1.031","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197611","1.017","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197612","1.042","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197613","12.517","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197701","0.997","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197702","0.784","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197703","1.33","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197704","1.064","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197705","1.193","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197706","1.183","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"LUTCEUS","197707","1.111","8","Lubricants CO2 Emissions","Million Metric Tons of Carbon Dioxide"
